"detail_id","order_id","dishes_id","logicprn_name","parent_class_name","dishes_name","itemis_add","counts","amounts","cost","place_order_time","discount_amt","discount_reason","kick_back","add_inprice","add_info","bar_code","picture_file","emp_id"
7438,835,610011,NA,NA,"白饭/大碗",0,1,10,NA,"2016/8/27 13:50:41",NA,NA,NA,0,NA,NA,"caipu/601005.jpg",1073
7440,836,609931,NA,NA,"焖猪手",0,1,58,NA,"2016/8/7 11:47:36",NA,NA,NA,0,NA,NA,"caipu/203002.jpg",1448
7439,836,609967,NA,NA,"香酥两吃大虾",0,1,89,NA,"2016/8/7 11:47:54",NA,NA,NA,0,NA,NA,"caipu/101002.jpg",1448
7441,836,609932,NA,NA,"爆炒猪肝",0,1,68,NA,"2016/8/7 11:48:39",NA,NA,NA,0,NA,NA,"caipu/203003.jpg",1448
7442,836,609933,NA,NA,"自制猪肉脯",0,1,48,NA,"2016/8/7 11:49:56",NA,NA,NA,0,NA,NA,"caipu/203004.jpg",1448
7443,836,609934,NA,NA,"芹菜炒腰花",0,1,18,NA,"2016/8/7 11:50:33",NA,NA,NA,0,NA,NA,"caipu/203005.jpg",1448
7444,836,609942,NA,NA,"辣炒鱿鱼",0,1,58,NA,"2016/8/7 11:53:53",NA,NA,NA,0,NA,NA,"caipu/103003.jpg",1448
7445,836,609943,NA,NA,"剁椒鱼头",0,1,55,NA,"2016/8/7 11:55:39",NA,NA,NA,0,NA,NA,"caipu/103004.jpg",1448
7446,836,609953,NA,NA,"凉拌菠菜",0,1,27,NA,"2016/8/7 11:58:59",NA,NA,NA,0,NA,NA,"caipu/303004.jpg",1448
7448,836,609955,NA,NA,"红酒炖羊肉",0,1,108,NA,"2016/8/7 11:59:22",NA,NA,NA,0,NA,NA,"caipu/202001.jpg",1448
7447,836,609946,NA,NA,"谷稻小庄 ",0,1,38,NA,"2016/8/7 11:59:46",NA,NA,NA,0,NA,NA,"caipu/404002.jpg",1448
7449,836,610011,NA,NA,"白饭/大碗",0,1,10,NA,"2016/8/7 12:00:29",NA,NA,NA,0,NA,NA,"caipu/601005.jpg",1448
7450,836,609983,NA,NA,"干锅田鸡",0,1,88,NA,"2016/8/7 12:01:39",NA,NA,NA,0,NA,NA,"caipu/205003.jpg",1448
7451,836,609991,NA,NA,"香烤牛排


",0,1,55,NA,"2016/8/7 12:02:37",NA,NA,NA,0,NA,NA,"caipu/201001.jpg",1448
7452,837,609967,NA,NA,"香酥两吃大虾",0,1,89,NA,"2016/8/6 11:42:14",NA,NA,NA,0,NA,NA,"caipu/101002.jpg",1024
7453,837,609931,NA,NA,"焖猪手",0,1,58,NA,"2016/8/6 11:42:20",NA,NA,NA,0,NA,NA,"caipu/203002.jpg",1024
7454,837,609930,NA,NA,"豌豆薯仔猪骨汤",0,1,39,NA,"2016/8/6 11:44:45",NA,NA,NA,0,NA,NA,"caipu/203001.jpg",1024
7455,837,609932,NA,NA,"爆炒猪肝",0,1,68,NA,"2016/8/6 11:45:09",NA,NA,NA,0,NA,NA,"caipu/203003.jpg",1024
7458,837,609934,NA,NA,"芹菜炒腰花",0,1,18,NA,"2016/8/6 11:45:27",NA,NA,NA,0,NA,NA,"caipu/203005.jpg",1024
7456,837,609942,NA,NA,"辣炒鱿鱼",0,1,58,NA,"2016/8/6 11:45:28",NA,NA,NA,0,NA,NA,"caipu/103003.jpg",1024
7457,837,609943,NA,NA,"剁椒鱼头",0,1,55,NA,"2016/8/6 11:45:51",NA,NA,NA,0,NA,NA,"caipu/103004.jpg",1024
7459,837,609953,NA,NA,"凉拌菠菜",0,1,27,NA,"2016/8/6 11:46:49",NA,NA,NA,0,NA,NA,"caipu/303004.jpg",1024
7460,837,610011,NA,NA,"白饭/大碗",0,1,10,NA,"2016/8/6 11:46:58",NA,NA,NA,0,NA,NA,"caipu/601005.jpg",1024
7462,837,610036,NA,NA,"路易拉菲红酒干红",0,1,158,NA,"2016/8/6 11:47:13",NA,NA,NA,0,NA,NA,"caipu/402005.jpg",1024
7461,837,610063,NA,NA,"蒜香辣花甲",0,1,45,NA,"2016/8/6 11:47:29",NA,NA,NA,0,NA,NA,"caipu/104002.jpg",1024
7463,838,609967,NA,NA,"香酥两吃大虾",0,1,89,NA,"2016/8/27 11:15:48",NA,NA,NA,0,NA,NA,"caipu/101002.jpg",1126
7466,838,609933,NA,NA,"自制猪肉脯",0,1,48,NA,"2016/8/27 11:16:23",NA,NA,NA,0,NA,NA,"caipu/203004.jpg",1126
7465,838,609931,NA,NA,"焖猪手",0,1,58,NA,"2016/8/27 11:16:37",NA,NA,NA,0,NA,NA,"caipu/203002.jpg",1126
7464,838,609930,NA,NA,"豌豆薯仔猪骨汤",0,1,39,NA,"2016/8/27 11:16:48",NA,NA,NA,0,NA,NA,"caipu/203001.jpg",1126
7467,838,609934,NA,NA,"芹菜炒腰花",0,1,18,NA,"2016/8/27 11:16:56",NA,NA,NA,0,NA,NA,"caipu/203005.jpg",1126
7468,838,609942,NA,NA,"辣炒鱿鱼",0,1,58,NA,"2016/8/27 11:17:31",NA,NA,NA,0,NA,NA,"caipu/103003.jpg",1126
7469,838,609943,NA,NA,"剁椒鱼头",0,1,55,NA,"2016/8/27 11:18:42",NA,NA,NA,0,NA,NA,"caipu/103004.jpg",1126
7470,838,609944,NA,NA,"水煮鱼",0,1,65,NA,"2016/8/27 11:19:38",NA,NA,NA,0,NA,NA,"caipu/103005.jpg",1126
7471,838,609945,NA,NA,"农夫山泉NFC果汁100%橙汁",0,1,6,NA,"2016/8/27 11:20:16",NA,NA,NA,0,NA,NA,"caipu/404001.jpg",1126
7472,838,610011,NA,NA,"白饭/大碗",0,1,10,NA,"2016/8/27 11:22:33",NA,NA,NA,0,NA,NA,"caipu/601005.jpg",1126
7474,838,609957,NA,NA,"蒙古烤羊腿


",0,1,48,NA,"2016/8/27 11:23:24",NA,NA,NA,0,NA,NA,"caipu/202003.jpg",1126
7473,838,609953,NA,NA,"凉拌菠菜",0,1,27,NA,"2016/8/27 11:23:53",NA,NA,NA,0,NA,NA,"caipu/303004.jpg",1126
7475,838,609952,NA,NA,"美妙绝伦之白莲花",0,1,29,NA,"2016/8/27 11:24:12",NA,NA,NA,0,NA,NA,"caipu/303003.jpg",1126
7476,839,609970,NA,NA,"麻辣小龙虾",0,1,99,NA,"2016/8/14 12:14:32",NA,NA,NA,0,NA,NA,"caipu/101006.jpg",1140
7477,839,609957,NA,NA,"蒙古烤羊腿


",0,1,48,NA,"2016/8/14 12:15:12",NA,NA,NA,0,NA,NA,"caipu/202003.jpg",1140
7481,839,609942,NA,NA,"辣炒鱿鱼",0,1,58,NA,"2016/8/14 12:16:33",NA,NA,NA,0,NA,NA,"caipu/103003.jpg",1140
7480,839,609934,NA,NA,"芹菜炒腰花",0,1,18,NA,"2016/8/14 12:16:37",NA,NA,NA,0,NA,NA,"caipu/203005.jpg",1140
7483,839,609953,NA,NA,"凉拌菠菜",0,1,27,NA,"2016/8/14 12:17:27",NA,NA,NA,0,NA,NA,"caipu/303004.jpg",1140
7482,839,609932,NA,NA,"爆炒猪肝",0,1,68,NA,"2016/8/14 12:17:45",NA,NA,NA,0,NA,NA,"caipu/203003.jpg",1140
7484,839,609991,NA,NA,"香烤牛排


",0,1,55,NA,"2016/8/14 12:20:24",NA,NA,NA,0,NA,NA,"caipu/201001.jpg",1140
7485,839,610011,NA,NA,"白饭/大碗",0,1,10,NA,"2016/8/14 12:24:05",NA,NA,NA,0,NA,NA,"caipu/601005.jpg",1140
7489,840,609932,NA,NA,"爆炒猪肝",0,1,68,NA,"2016/8/7 11:32:16",NA,NA,NA,0,NA,NA,"caipu/203003.jpg",1144
7487,840,609930,NA,NA,"豌豆薯仔猪骨汤",0,1,39,NA,"2016/8/7 11:32:41",NA,NA,NA,0,NA,NA,"caipu/203001.jpg",1144
7488,840,609931,NA,NA,"焖猪手",0,1,58,NA,"2016/8/7 11:32:54",NA,NA,NA,0,NA,NA,"caipu/203002.jpg",1144
7486,840,609970,NA,NA,"麻辣小龙虾",0,1,99,NA,"2016/8/7 11:32:56",NA,NA,NA,0,NA,NA,"caipu/101006.jpg",1144
7490,840,609934,NA,NA,"芹菜炒腰花",0,1,18,NA,"2016/8/7 11:33:26",NA,NA,NA,0,NA,NA,"caipu/203005.jpg",1144
7491,840,609942,NA,NA,"辣炒鱿鱼",0,1,58,NA,"2016/8/7 11:35:33",NA,NA,NA,0,NA,NA,"caipu/103003.jpg",1144
7492,840,609991,NA,NA,"香烤牛排


",0,1,55,NA,"2016/8/7 11:35:43",NA,NA,NA,0,NA,NA,"caipu/201001.jpg",1144
7493,840,609957,NA,NA,"蒙古烤羊腿


",0,1,48,NA,"2016/8/7 11:36:02",NA,NA,NA,0,NA,NA,"caipu/202003.jpg",1144
7494,840,609944,NA,NA,"水煮鱼",0,1,65,NA,"2016/8/7 11:36:02",NA,NA,NA,0,NA,NA,"caipu/103005.jpg",1144
7496,840,609933,NA,NA,"自制猪肉脯",0,1,48,NA,"2016/8/7 11:36:16",NA,NA,NA,0,NA,NA,"caipu/203004.jpg",1144
7495,840,610011,NA,NA,"白饭/大碗",0,1,10,NA,"2016/8/7 11:36:51",NA,NA,NA,0,NA,NA,"caipu/601005.jpg",1144
7497,840,610056,NA,NA,"纸杯蛋糕",0,1,8,NA,"2016/8/7 11:36:56",NA,NA,NA,0,NA,NA,"caipu/501005.jpg",1144
7499,840,609946,NA,NA,"谷稻小庄 ",0,1,38,NA,"2016/8/7 11:37:23",NA,NA,NA,0,NA,NA,"caipu/404002.jpg",1144
7498,840,609986,NA,NA,"哈尔滨啤酒罐装",0,1,7,NA,"2016/8/7 11:37:49",NA,NA,NA,0,NA,NA,"caipu/403001.jpg",1144
7500,840,609947,NA,NA," 北冰洋汽水 ",0,1,5,NA,"2016/8/7 11:38:08",NA,NA,NA,0,NA,NA,"caipu/404003.jpg",1144
7504,842,610010,NA,NA,"白饭/小碗",0,2,1,NA,"2016/8/13 11:05:06",NA,NA,NA,0,NA,NA,"caipu/601004.jpg",1200
7507,842,610017,NA,NA,"酸辣藕丁",0,1,33,NA,"2016/8/13 11:05:27",NA,NA,NA,0,NA,NA,"caipu/302006.jpg",1200
7503,842,610063,NA,NA,"蒜香辣花甲",0,1,45,NA,"2016/8/13 11:05:42",NA,NA,NA,0,NA,NA,"caipu/104002.jpg",1200
7508,842,610030,NA,NA,"番茄有机花菜",0,1,32,NA,"2016/8/13 11:10:50",NA,NA,NA,0,NA,NA,"caipu/304004.jpg",1200
7509,842,609949,NA,NA,"意文柠檬汁 ",0,1,13,NA,"2016/8/13 11:11:34",NA,NA,NA,0,NA,NA,"caipu/404005.jpg",1200
7510,843,609942,NA,NA,"辣炒鱿鱼",0,1,58,NA,"2016/8/13 12:26:57",NA,NA,NA,0,NA,NA,"caipu/103003.jpg",1270
7511,843,610010,NA,NA,"白饭/小碗",0,2,1,NA,"2016/8/13 12:32:19",NA,NA,NA,0,NA,NA,"caipu/601004.jpg",1270
7512,843,610012,NA,NA,"香菇鹌鹑蛋",0,1,39,NA,"2016/8/13 12:34:40",NA,NA,NA,0,NA,NA,"caipu/302001.jpg",1270
7513,843,610046,NA,NA,"青炒扁豆",0,1,28,NA,"2016/8/13 12:36:09",NA,NA,NA,0,NA,NA,"caipu/305005.jpg",1270
7514,843,610035,NA,NA,"黄尾袋鼠西拉子红葡萄酒",0,1,46,NA,"2016/8/13 12:41:56",NA,NA,NA,0,NA,NA,"caipu/402004.jpg",1270
7515,844,609970,NA,NA,"麻辣小龙虾",0,1,99,NA,"2016/8/7 12:16:41",NA,NA,NA,0,NA,NA,"caipu/101006.jpg",1205
7516,844,610022,NA,NA,"杭椒鸡珍",0,1,58,NA,"2016/8/7 12:17:14",NA,NA,NA,0,NA,NA,"caipu/204005.jpg",1205
7517,844,610013,NA,NA,"番茄炖秋葵",0,1,35,NA,"2016/8/7 12:18:36",NA,NA,NA,0,NA,NA,"caipu/302002.jpg",1205
7518,844,610066,NA,NA,"辣炒田螺",0,1,35,NA,"2016/8/7 12:19:02",NA,NA,NA,0,NA,NA,"caipu/104005.jpg",1205
7520,844,609994,NA,NA,"独家薄荷鲜虾牛肉卷


",0,1,45,NA,"2016/8/7 12:20:14",NA,NA,NA,0,NA,NA,"caipu/201004.jpg",1205
7519,844,610031,NA,NA,"糖醋蕃茄溜青花",0,1,33,NA,"2016/8/7 12:20:23",NA,NA,NA,0,NA,NA,"caipu/304005.jpg",1205
7521,844,609946,NA,NA,"谷稻小庄 ",0,1,38,NA,"2016/8/7 12:21:18",NA,NA,NA,0,NA,NA,"caipu/404002.jpg",1205
7522,844,610034,NA,NA,"法国波尔多AOC干红葡萄酒原",0,1,159,NA,"2016/8/7 12:21:46",NA,NA,NA,0,NA,NA,"caipu/402003.jpg",1205
7523,844,610011,NA,NA,"白饭/大碗",0,1,10,NA,"2016/8/7 12:21:46",NA,NA,NA,0,NA,NA,"caipu/601005.jpg",1205
7526,844,609933,NA,NA,"自制猪肉脯",0,1,48,NA,"2016/8/7 12:22:04",NA,NA,NA,0,NA,NA,"caipu/203004.jpg",1205
7524,844,609935,NA,NA,"山药养生粥",0,1,19,NA,"2016/8/7 12:22:39",NA,NA,NA,0,NA,NA,"caipu/602001.jpg",1205
7525,844,610008,NA,NA,"五色糯米饭(七色)",0,1,35,NA,"2016/8/7 12:22:41",NA,NA,NA,0,NA,NA,"caipu/601002.jpg",1205
7527,844,609981,NA,NA,"桂圆枸杞鸽子汤",0,1,48,NA,"2016/8/7 12:22:45",NA,NA,NA,0,NA,NA,"caipu/205001.jpg",1205
7529,844,609954,NA,NA,"凉拌蒜蓉西兰花",0,1,29,NA,"2016/8/7 12:23:11",NA,NA,NA,0,NA,NA,"caipu/304001.jpg",1205
7528,844,609950,NA,NA,"大蒜苋菜",0,1,30,NA,"2016/8/7 12:23:58",NA,NA,NA,0,NA,NA,"caipu/303001.jpg",1205
7530,844,609961,NA,NA,"姜葱炒花蟹",0,1,45,NA,"2016/8/7 12:26:40",NA,NA,NA,0,NA,NA,"caipu/102001.jpg",1205
7531,845,609964,NA,NA,"避风塘炒蟹",0,1,48,NA,"2016/8/20 12:22:07",NA,NA,NA,0,NA,NA,"caipu/102004.jpg",1524
7533,845,610063,NA,NA,"蒜香辣花甲",0,1,45,NA,"2016/8/20 12:23:49",NA,NA,NA,0,NA,NA,"caipu/104002.jpg",1524
7535,845,610064,NA,NA,"花蛤蒸蛋",0,1,37,NA,"2016/8/20 12:24:24",NA,NA,NA,0,NA,NA,"caipu/104003.jpg",1524
7536,845,609949,NA,NA,"意文柠檬汁 ",0,1,13,NA,"2016/8/20 12:25:25",NA,NA,NA,0,NA,NA,"caipu/404005.jpg",1524
7540,845,610050,NA,NA,"番茄甘蓝",0,1,33,NA,"2016/8/20 12:26:24",NA,NA,NA,0,NA,NA,"caipu/301004.jpg",1524
7538,845,610011,NA,NA,"白饭/大碗",0,2,10,NA,"2016/8/20 12:26:42",NA,NA,NA,0,NA,NA,"caipu/601005.jpg",1524
7537,845,610035,NA,NA,"黄尾袋鼠西拉子红葡萄酒",0,1,46,NA,"2016/8/20 12:26:48",NA,NA,NA,0,NA,NA,"caipu/402004.jpg",1524
7543,845,610017,NA,NA,"酸辣藕丁",0,1,33,NA,"2016/8/20 12:27:19",NA,NA,NA,0,NA,NA,"caipu/302006.jpg",1524
7541,845,609936,NA,NA,"皮蛋瘦肉粥",0,1,16,NA,"2016/8/20 12:27:32",NA,NA,NA,0,NA,NA,"caipu/602002.jpg",1524
7542,845,610047,NA,NA,"西瓜胡萝卜沙拉",0,1,26,NA,"2016/8/20 12:27:33",NA,NA,NA,0,NA,NA,"caipu/301001.jpg",1524
7544,845,610031,NA,NA,"糖醋蕃茄溜青花",0,1,33,NA,"2016/8/20 12:28:39",NA,NA,NA,0,NA,NA,"caipu/304005.jpg",1524
7545,846,609966,NA,NA,"芝士烩波士顿龙虾",0,1,175,NA,"2016/8/7 13:35:22",NA,NA,NA,0,NA,NA,"caipu/101001.jpg",1270
7546,846,609930,NA,NA,"豌豆薯仔猪骨汤",0,1,39,NA,"2016/8/7 13:35:30",NA,NA,NA,0,NA,NA,"caipu/203001.jpg",1270
7547,846,609931,NA,NA,"焖猪手",0,1,58,NA,"2016/8/7 13:36:20",NA,NA,NA,0,NA,NA,"caipu/203002.jpg",1270
7548,846,609932,NA,NA,"爆炒猪肝",0,1,68,NA,"2016/8/7 13:37:16",NA,NA,NA,0,NA,NA,"caipu/203003.jpg",1270
7550,846,609934,NA,NA,"芹菜炒腰花",0,1,18,NA,"2016/8/7 13:37:29",NA,NA,NA,0,NA,NA,"caipu/203005.jpg",1270
7549,846,609933,NA,NA,"自制猪肉脯",0,1,48,NA,"2016/8/7 13:37:34",NA,NA,NA,0,NA,NA,"caipu/203004.jpg",1270
7551,846,609942,NA,NA,"辣炒鱿鱼",0,1,58,NA,"2016/8/7 13:37:46",NA,NA,NA,0,NA,NA,"caipu/103003.jpg",1270
7552,846,609943,NA,NA,"剁椒鱼头",0,1,55,NA,"2016/8/7 13:38:07",NA,NA,NA,0,NA,NA,"caipu/103004.jpg",1270
7554,846,609953,NA,NA,"凉拌菠菜",0,1,27,NA,"2016/8/7 13:38:10",NA,NA,NA,0,NA,NA,"caipu/303004.jpg",1270
7555,846,609955,NA,NA,"红酒炖羊肉",0,1,108,NA,"2016/8/7 13:38:38",NA,NA,NA,0,NA,NA,"caipu/202001.jpg",1270
7553,846,609952,NA,NA,"美妙绝伦之白莲花",0,1,29,NA,"2016/8/7 13:38:45",NA,NA,NA,0,NA,NA,"caipu/303003.jpg",1270
7557,846,609957,NA,NA,"蒙古烤羊腿


",0,1,48,NA,"2016/8/7 13:39:14",NA,NA,NA,0,NA,NA,"caipu/202003.jpg",1270
7556,846,609956,NA,NA,"孜然羊排",0,1,88,NA,"2016/8/7 13:39:52",NA,NA,NA,0,NA,NA,"caipu/202002.jpg",1270
7558,846,610011,NA,NA,"白饭/大碗",0,1,10,NA,"2016/8/7 13:40:53",NA,NA,NA,0,NA,NA,"caipu/601005.jpg",1270
7559,847,609967,NA,NA,"香酥两吃大虾",0,1,89,NA,"2016/8/14 12:32:27",NA,NA,NA,0,NA,NA,"caipu/101002.jpg",1457
7561,847,609932,NA,NA,"爆炒猪肝",0,1,68,NA,"2016/8/14 12:33:04",NA,NA,NA,0,NA,NA,"caipu/203003.jpg",1457
7560,847,609931,NA,NA,"焖猪手",0,1,58,NA,"2016/8/14 12:33:49",NA,NA,NA,0,NA,NA,"caipu/203002.jpg",1457
7562,847,609933,NA,NA,"自制猪肉脯",0,1,48,NA,"2016/8/14 12:33:57",NA,NA,NA,0,NA,NA,"caipu/203004.jpg",1457
7565,847,609943,NA,NA,"剁椒鱼头",0,1,55,NA,"2016/8/14 12:34:14",NA,NA,NA,0,NA,NA,"caipu/103004.jpg",1457
7563,847,609934,NA,NA,"芹菜炒腰花",0,1,18,NA,"2016/8/14 12:34:33",NA,NA,NA,0,NA,NA,"caipu/203005.jpg",1457
7566,847,609946,NA,NA,"谷稻小庄 ",0,1,38,NA,"2016/8/14 12:34:37",NA,NA,NA,0,NA,NA,"caipu/404002.jpg",1457
7564,847,609942,NA,NA,"辣炒鱿鱼",0,1,58,NA,"2016/8/14 12:34:46",NA,NA,NA,0,NA,NA,"caipu/103003.jpg",1457
7569,847,609960,NA,NA,"白胡椒胡萝卜羊肉汤",0,1,35,NA,"2016/8/14 12:35:10",NA,NA,NA,0,NA,NA,"caipu/202006.jpg",1457
7567,847,609950,NA,NA,"大蒜苋菜",0,1,30,NA,"2016/8/14 12:35:26",NA,NA,NA,0,NA,NA,"caipu/303001.jpg",1457
7568,847,609956,NA,NA,"孜然羊排",0,1,88,NA,"2016/8/14 12:35:31",NA,NA,NA,0,NA,NA,"caipu/202002.jpg",1457
7572,847,610012,NA,NA,"香菇鹌鹑蛋",0,1,39,NA,"2016/8/14 12:36:09",NA,NA,NA,0,NA,NA,"caipu/302001.jpg",1457
7570,847,610011,NA,NA,"白饭/大碗",0,1,10,NA,"2016/8/14 12:36:12",NA,NA,NA,0,NA,NA,"caipu/601005.jpg",1457
7571,847,610054,NA,NA,"不加一滴油的酸奶蛋糕",0,1,7,NA,"2016/8/14 12:36:17",NA,NA,NA,0,NA,NA,"caipu/501003.jpg",1457
7573,847,610063,NA,NA,"蒜香辣花甲",0,1,45,NA,"2016/8/14 12:37:03",NA,NA,NA,0,NA,NA,"caipu/104002.jpg",1457
7574,847,609971,NA,NA,"大理石奶油蛋糕",0,1,13,NA,"2016/8/14 12:37:28",NA,NA,NA,0,NA,NA,"caipu/502001.jpg",1457
7575,847,610035,NA,NA,"黄尾袋鼠西拉子红葡萄酒",0,1,46,NA,"2016/8/14 12:37:46",NA,NA,NA,0,NA,NA,"caipu/402004.jpg",1457
7576,848,609967,NA,NA,"香酥两吃大虾",0,1,89,NA,"2016/8/6 13:41:21",NA,NA,NA,0,NA,NA,"caipu/101002.jpg",1131
7577,848,609931,NA,NA,"焖猪手",0,1,58,NA,"2016/8/6 13:41:24",NA,NA,NA,0,NA,NA,"caipu/203002.jpg",1131
7578,848,609930,NA,NA,"豌豆薯仔猪骨汤",0,1,39,NA,"2016/8/6 13:42:22",NA,NA,NA,0,NA,NA,"caipu/203001.jpg",1131
7579,848,609932,NA,NA,"爆炒猪肝",0,1,68,NA,"2016/8/6 13:43:44",NA,NA,NA,0,NA,NA,"caipu/203003.jpg",1131
7580,848,609933,NA,NA,"自制猪肉脯",0,1,48,NA,"2016/8/6 13:44:57",NA,NA,NA,0,NA,NA,"caipu/203004.jpg",1131
7582,848,609953,NA,NA,"凉拌菠菜",0,1,27,NA,"2016/8/6 13:45:13",NA,NA,NA,0,NA,NA,"caipu/303004.jpg",1131
7581,848,609934,NA,NA,"芹菜炒腰花",0,1,18,NA,"2016/8/6 13:45:38",NA,NA,NA,0,NA,NA,"caipu/203005.jpg",1131
7584,848,609971,NA,NA,"大理石奶油蛋糕",0,1,13,NA,"2016/8/6 13:46:10",NA,NA,NA,0,NA,NA,"caipu/502001.jpg",1131
7583,848,609956,NA,NA,"孜然羊排",0,1,88,NA,"2016/8/6 13:46:32",NA,NA,NA,0,NA,NA,"caipu/202002.jpg",1131
7585,848,610011,NA,NA,"白饭/大碗",0,1,10,NA,"2016/8/6 13:47:42",NA,NA,NA,0,NA,NA,"caipu/601005.jpg",1131
7588,849,609931,NA,NA,"焖猪手",0,1,58,NA,"2016/8/13 11:38:05",NA,NA,NA,0,NA,NA,"caipu/203002.jpg",1410
7587,849,609930,NA,NA,"豌豆薯仔猪骨汤",0,1,39,NA,"2016/8/13 11:38:26",NA,NA,NA,0,NA,NA,"caipu/203001.jpg",1410
7586,849,609968,NA,NA,"油焖麻辣虾",0,1,65,NA,"2016/8/13 11:38:44",NA,NA,NA,0,NA,NA,"caipu/101003.jpg",1410
7589,849,609933,NA,NA,"自制猪肉脯",0,1,48,NA,"2016/8/13 11:39:25",NA,NA,NA,0,NA,NA,"caipu/203004.jpg",1410
7590,849,609946,NA,NA,"谷稻小庄 ",0,1,38,NA,"2016/8/13 11:39:37",NA,NA,NA,0,NA,NA,"caipu/404002.jpg",1410
7591,849,609953,NA,NA,"凉拌菠菜",0,1,27,NA,"2016/8/13 11:40:16",NA,NA,NA,0,NA,NA,"caipu/303004.jpg",1410
7593,849,609942,NA,NA,"辣炒鱿鱼",0,1,58,NA,"2016/8/13 11:40:23",NA,NA,NA,0,NA,NA,"caipu/103003.jpg",1410
7592,849,609934,NA,NA,"芹菜炒腰花",0,1,18,NA,"2016/8/13 11:40:30",NA,NA,NA,0,NA,NA,"caipu/203005.jpg",1410
7595,849,609945,NA,NA,"农夫山泉NFC果汁100%橙汁",0,1,6,NA,"2016/8/13 11:41:16",NA,NA,NA,0,NA,NA,"caipu/404001.jpg",1410
7594,849,609943,NA,NA,"剁椒鱼头",0,1,55,NA,"2016/8/13 11:41:41",NA,NA,NA,0,NA,NA,"caipu/103004.jpg",1410
7596,849,609947,NA,NA," 北冰洋汽水 ",0,1,5,NA,"2016/8/13 11:42:01",NA,NA,NA,0,NA,NA,"caipu/404003.jpg",1410
7597,849,609961,NA,NA,"姜葱炒花蟹",0,1,45,NA,"2016/8/13 11:42:05",NA,NA,NA,0,NA,NA,"caipu/102001.jpg",1410
7598,849,609957,NA,NA,"蒙古烤羊腿


",0,1,48,NA,"2016/8/13 11:44:31",NA,NA,NA,0,NA,NA,"caipu/202003.jpg",1410
7601,849,610063,NA,NA,"蒜香辣花甲",0,1,45,NA,"2016/8/13 11:45:01",NA,NA,NA,0,NA,NA,"caipu/104002.jpg",1410
7599,849,610011,NA,NA,"白饭/大碗",0,1,10,NA,"2016/8/13 11:45:17",NA,NA,NA,0,NA,NA,"caipu/601005.jpg",1410
7600,849,610037,NA,NA,"辣炒海带丝",0,1,19,NA,"2016/8/13 11:45:46",NA,NA,NA,0,NA,NA,"caipu/105001.jpg",1410
7602,849,610015,NA,NA,"葱油凉拌藕片",0,1,30,NA,"2016/8/13 11:46:05",NA,NA,NA,0,NA,NA,"caipu/302004.jpg",1410
7605,851,609967,NA,NA,"香酥两吃大虾",0,1,89,NA,"2016/8/20 11:15:06",NA,NA,NA,0,NA,NA,"caipu/101002.jpg",986
7607,851,609933,NA,NA,"自制猪肉脯",0,1,48,NA,"2016/8/20 11:16:16",NA,NA,NA,0,NA,NA,"caipu/203004.jpg",986
7606,851,609931,NA,NA,"焖猪手",0,1,58,NA,"2016/8/20 11:16:22",NA,NA,NA,0,NA,NA,"caipu/203002.jpg",986
7608,851,609946,NA,NA,"谷稻小庄 ",0,1,38,NA,"2016/8/20 11:17:53",NA,NA,NA,0,NA,NA,"caipu/404002.jpg",986
7609,851,609953,NA,NA,"凉拌菠菜",0,1,27,NA,"2016/8/20 11:18:56",NA,NA,NA,0,NA,NA,"caipu/303004.jpg",986
7610,851,609960,NA,NA,"白胡椒胡萝卜羊肉汤",0,1,35,NA,"2016/8/20 11:20:04",NA,NA,NA,0,NA,NA,"caipu/202006.jpg",986
7611,851,610010,NA,NA,"白饭/小碗",0,6,1,NA,"2016/8/20 11:22:02",NA,NA,NA,0,NA,NA,"caipu/601004.jpg",986
7614,852,609967,NA,NA,"香酥两吃大虾",0,1,89,NA,"2016/8/20 12:35:12",NA,NA,NA,0,NA,NA,"caipu/101002.jpg",1391
7612,852,609962,NA,NA,"倒立蒸梭子蟹",0,1,169,NA,"2016/8/20 12:35:25",NA,NA,NA,0,NA,NA,"caipu/102002.jpg",1391
7613,852,609946,NA,NA,"谷稻小庄 ",0,1,38,NA,"2016/8/20 12:35:37",NA,NA,NA,0,NA,NA,"caipu/404002.jpg",1391
7618,852,609952,NA,NA,"美妙绝伦之白莲花",0,1,29,NA,"2016/8/20 12:36:08",NA,NA,NA,0,NA,NA,"caipu/303003.jpg",1391
7615,852,609942,NA,NA,"辣炒鱿鱼",0,1,58,NA,"2016/8/20 12:36:09",NA,NA,NA,0,NA,NA,"caipu/103003.jpg",1391
7616,852,609943,NA,NA,"剁椒鱼头",0,1,55,NA,"2016/8/20 12:36:36",NA,NA,NA,0,NA,NA,"caipu/103004.jpg",1391
7635,852,609978,NA,NA,"爆炒鳝碌",0,1,55,NA,"2016/8/20 12:36:40",NA,NA,NA,0,NA,NA,"caipu/106003.jpg",1391
7637,852,609947,NA,NA," 北冰洋汽水 ",0,1,5,NA,"2016/8/20 12:36:48",NA,NA,NA,0,NA,NA,"caipu/404003.jpg",1391
7617,852,610017,NA,NA,"酸辣藕丁",0,1,33,NA,"2016/8/20 12:36:49",NA,NA,NA,0,NA,NA,"caipu/302006.jpg",1391
